,country,year,is_female,age,suicides_no,population,suicides/100kpopulation,gdp_for_year,gdp_per_capita,generation
6703,Cuba,1998,False,4,395.0,735235,53.72,25736331247.0,2497.0,Silent
6704,Cuba,1998,False,3,413.0,1427872,28.92,25736331247.0,2497.0,Boomers
6705,Cuba,1998,True,5,72.0,256481,28.07,25736331247.0,2497.0,G.I. Generation
6706,Cuba,1998,True,4,172.0,769230,22.36,25736331247.0,2497.0,Silent
6707,Cuba,1998,False,2,232.0,1130866,20.52,25736331247.0,2497.0,Generation X
6708,Cuba,1998,True,3,215.0,1403788,15.32,25736331247.0,2497.0,Boomers
6709,Cuba,1998,False,1,104.0,800764,12.99,25736331247.0,2497.0,Generation X
6710,Cuba,1998,True,1,86.0,776306,11.08,25736331247.0,2497.0,Generation X
6711,Cuba,1998,True,2,108.0,1101108,9.81,25736331247.0,2497.0,Generation X
6712,Cuba,1998,False,0,4.0,870438,0.46,25736331247.0,2497.0,Millenials
6713,Cuba,1998,True,0,2.0,831009,0.24,25736331247.0,2497.0,Millenials
6714,Cuba,1999,False,5,226.0,206274,109.56,28364615242.0,2741.0,G.I. Generation
6715,Cuba,1999,False,4,365.0,751707,48.56,28364615242.0,2741.0,Silent
6716,Cuba,1999,False,3,495.0,1481391,33.41,28364615242.0,2741.0,Boomers
6717,Cuba,1999,False,2,267.0,1112441,24.0,28364615242.0,2741.0,Generation X
6718,Cuba,1999,True,4,182.0,784857,23.19,28364615242.0,2741.0,Silent
6719,Cuba,1999,True,5,59.0,260459,22.65,28364615242.0,2741.0,G.I. Generation
6720,Cuba,1999,False,1,109.0,769092,14.17,28364615242.0,2741.0,Generation X
6721,Cuba,1999,True,3,182.0,1459750,12.47,28364615242.0,2741.0,Boomers
6722,Cuba,1999,True,1,64.0,747370,8.56,28364615242.0,2741.0,Generation X
6723,Cuba,1999,True,2,92.0,1083689,8.49,28364615242.0,2741.0,Generation X
6724,Cuba,1999,True,0,5.0,826609,0.6,28364615242.0,2741.0,Millenials
6725,Cuba,1999,False,0,4.0,866400,0.46,28364615242.0,2741.0,Millenials
6726,Cuba,2000,False,5,204.0,207568,98.28,30565400000.0,2940.0,G.I. Generation
6727,Cuba,2000,False,4,318.0,769143,41.34,30565400000.0,2940.0,Silent
6728,Cuba,2000,False,3,432.0,1534285,28.16,30565400000.0,2940.0,Boomers
6729,Cuba,2000,False,2,248.0,1087049,22.81,30565400000.0,2940.0,Generation X
6730,Cuba,2000,True,5,55.0,264516,20.79,30565400000.0,2940.0,G.I. Generation
6731,Cuba,2000,True,4,147.0,801109,18.35,30565400000.0,2940.0,Silent
6732,Cuba,2000,False,1,104.0,751198,13.84,30565400000.0,2940.0,Generation X
6733,Cuba,2000,True,3,175.0,1514492,11.56,30565400000.0,2940.0,Boomers
6734,Cuba,2000,True,2,104.0,1059128,9.82,30565400000.0,2940.0,Generation X
6735,Cuba,2000,True,1,51.0,730939,6.98,30565400000.0,2940.0,Generation X
6736,Cuba,2000,False,0,4.0,859008,0.47,30565400000.0,2940.0,Millenials
6737,Cuba,2000,True,0,3.0,818774,0.37,30565400000.0,2940.0,Millenials
6738,Cuba,2001,False,5,192.0,211923,90.6,31682400000.0,3037.0,Silent
6739,Cuba,2001,False,4,333.0,783077,42.52,31682400000.0,3037.0,Silent
6740,Cuba,2001,False,3,385.0,1583873,24.31,31682400000.0,3037.0,Boomers
6741,Cuba,2001,False,2,212.0,1054015,20.11,31682400000.0,3037.0,Generation X
6742,Cuba,2001,True,4,133.0,814327,16.33,31682400000.0,3037.0,Silent
6743,Cuba,2001,True,5,44.0,270115,16.29,31682400000.0,3037.0,Silent
6744,Cuba,2001,False,1,76.0,746107,10.19,31682400000.0,3037.0,Millenials
6745,Cuba,2001,True,3,147.0,1566463,9.38,31682400000.0,3037.0,Boomers
6746,Cuba,2001,True,2,74.0,1027578,7.2,31682400000.0,3037.0,Generation X
6747,Cuba,2001,True,1,48.0,725348,6.62,31682400000.0,3037.0,Millenials
6748,Cuba,2001,False,0,5.0,846361,0.59,31682400000.0,3037.0,Millenials
6749,Cuba,2001,True,0,3.0,804241,0.37,31682400000.0,3037.0,Millenials
6750,Cuba,2002,False,5,198.0,216029,91.65,33590500000.0,3205.0,Silent
6751,Cuba,2002,False,4,291.0,798053,36.46,33590500000.0,3205.0,Silent
6752,Cuba,2002,False,3,400.0,1633177,24.49,33590500000.0,3205.0,Boomers
6753,Cuba,2002,True,5,63.0,275561,22.86,33590500000.0,3205.0,Silent
6754,Cuba,2002,False,2,189.0,1015237,18.62,33590500000.0,3205.0,Generation X
6755,Cuba,2002,True,4,120.0,828394,14.49,33590500000.0,3205.0,Silent
6756,Cuba,2002,True,3,160.0,1617731,9.89,33590500000.0,3205.0,Boomers
6757,Cuba,2002,False,1,68.0,754841,9.01,33590500000.0,3205.0,Millenials
6758,Cuba,2002,True,2,84.0,989884,8.49,33590500000.0,3205.0,Generation X
6759,Cuba,2002,True,1,29.0,732476,3.96,33590500000.0,3205.0,Millenials
6760,Cuba,2002,True,0,3.0,787170,0.38,33590500000.0,3205.0,Millenials
6761,Cuba,2002,False,0,1.0,830862,0.12,33590500000.0,3205.0,Millenials
6762,Cuba,2003,False,5,194.0,219899,88.22,35901200000.0,3409.0,Silent
6763,Cuba,2003,False,4,289.0,814547,35.48,35901200000.0,3409.0,Silent
6764,Cuba,2003,False,3,404.0,1681089,24.03,35901200000.0,3409.0,Boomers
6765,Cuba,2003,False,2,174.0,972263,17.9,35901200000.0,3409.0,Generation X
6766,Cuba,2003,True,5,45.0,280928,16.02,35901200000.0,3409.0,Silent
6767,Cuba,2003,True,4,121.0,843896,14.34,35901200000.0,3409.0,Silent
6768,Cuba,2003,True,3,132.0,1667152,7.92,35901200000.0,3409.0,Boomers
6769,Cuba,2003,False,1,61.0,772368,7.9,35901200000.0,3409.0,Millenials
6770,Cuba,2003,True,2,43.0,947698,4.54,35901200000.0,3409.0,Generation X
6771,Cuba,2003,True,1,31.0,747567,4.15,35901200000.0,3409.0,Millenials
6772,Cuba,2003,False,0,4.0,814251,0.49,35901200000.0,3409.0,Millenials
6773,Cuba,2003,True,0,1.0,769416,0.13,35901200000.0,3409.0,Millenials
6774,Cuba,2004,False,5,187.0,223380,83.71,38203000000.0,3611.0,Silent
6775,Cuba,2004,False,4,326.0,833139,39.13,38203000000.0,3611.0,Silent
6776,Cuba,2004,False,3,416.0,1726038,24.1,38203000000.0,3611.0,Boomers
6777,Cuba,2004,False,2,149.0,927154,16.07,38203000000.0,3611.0,Generation X
6778,Cuba,2004,True,4,127.0,861682,14.74,38203000000.0,3611.0,Silent
6779,Cuba,2004,True,5,40.0,286074,13.98,38203000000.0,3611.0,Silent
6780,Cuba,2004,True,3,135.0,1713275,7.88,38203000000.0,3611.0,Boomers
6781,Cuba,2004,False,1,61.0,790502,7.72,38203000000.0,3611.0,Millenials
6782,Cuba,2004,True,2,44.0,903292,4.87,38203000000.0,3611.0,Generation X
6783,Cuba,2004,True,1,23.0,762761,3.02,38203000000.0,3611.0,Millenials
6784,Cuba,2004,False,0,5.0,798394,0.63,38203000000.0,3611.0,Millenials
6785,Cuba,2004,True,0,2.0,753010,0.27,38203000000.0,3611.0,Millenials
6786,Cuba,2005,False,5,191.0,226455,84.34,42643836075.0,4017.0,Silent
6787,Cuba,2005,False,4,269.0,854212,31.49,42643836075.0,4017.0,Silent
6788,Cuba,2005,False,3,387.0,1767040,21.9,42643836075.0,4017.0,Boomers
6789,Cuba,2005,True,5,47.0,291039,16.15,42643836075.0,4017.0,Silent
6790,Cuba,2005,False,2,136.0,882091,15.42,42643836075.0,4017.0,Generation X
6791,Cuba,2005,True,4,117.0,882355,13.26,42643836075.0,4017.0,Silent
6792,Cuba,2005,False,1,56.0,803964,6.97,42643836075.0,4017.0,Millenials
6793,Cuba,2005,True,3,114.0,1755272,6.49,42643836075.0,4017.0,Boomers
6794,Cuba,2005,True,1,36.0,772943,4.66,42643836075.0,4017.0,Millenials
6795,Cuba,2005,True,2,34.0,858988,3.96,42643836075.0,4017.0,Generation X
6796,Cuba,2005,False,0,7.0,783620,0.89,42643836075.0,4017.0,Millenials
6797,Cuba,2005,True,0,3.0,738427,0.41,42643836075.0,4017.0,Millenials
6798,Cuba,2006,False,5,205.0,234264,87.51,52742800000.0,4951.0,Silent
6799,Cuba,2006,False,4,318.0,875342,36.33,52742800000.0,4951.0,Silent
6800,Cuba,2006,False,3,388.0,1804028,21.51,52742800000.0,4951.0,Boomers
6801,Cuba,2006,False,2,138.0,838869,16.45,52742800000.0,4951.0,Generation X
6802,Cuba,2006,True,5,39.0,301101,12.95,52742800000.0,4951.0,Silent
6803,Cuba,2006,True,4,91.0,903899,10.07,52742800000.0,4951.0,Silent
6804,Cuba,2006,False,1,52.0,815065,6.38,52742800000.0,4951.0,Millenials
6805,Cuba,2006,True,3,98.0,1794025,5.46,52742800000.0,4951.0,Boomers
6806,Cuba,2006,True,2,27.0,816467,3.31,52742800000.0,4951.0,Generation X
6807,Cuba,2006,True,1,17.0,781124,2.18,52742800000.0,4951.0,Millenials
6808,Cuba,2006,False,0,2.0,767105,0.26,52742800000.0,4951.0,Millenials
6809,Cuba,2006,True,0,1.0,722349,0.14,52742800000.0,4951.0,Millenials
6810,Cuba,2007,False,5,186.0,241393,77.05,58603900000.0,5488.0,Silent
6811,Cuba,2007,False,4,329.0,899694,36.57,58603900000.0,5488.0,Silent
6812,Cuba,2007,False,3,370.0,1836069,20.15,58603900000.0,5488.0,Boomers
6813,Cuba,2007,True,5,49.0,310509,15.78,58603900000.0,5488.0,Silent
6814,Cuba,2007,False,2,105.0,795644,13.2,58603900000.0,5488.0,Generation X
6815,Cuba,2007,True,4,87.0,929079,9.36,58603900000.0,5488.0,Silent
6816,Cuba,2007,False,1,49.0,821914,5.96,58603900000.0,5488.0,Millenials
6817,Cuba,2007,True,3,93.0,1827402,5.09,58603900000.0,5488.0,Boomers
6818,Cuba,2007,True,2,22.0,774006,2.84,58603900000.0,5488.0,Generation X
6819,Cuba,2007,True,1,15.0,784753,1.91,58603900000.0,5488.0,Millenials
6820,Cuba,2007,False,0,2.0,750899,0.27,58603900000.0,5488.0,Generation Z
6821,Cuba,2007,True,0,0.0,706661,0.0,58603900000.0,5488.0,Generation Z
6822,Cuba,2008,False,5,199.0,248256,80.16,60806300000.0,5686.0,Silent
6823,Cuba,2008,False,4,320.0,925603,34.57,60806300000.0,5686.0,Silent
6824,Cuba,2008,False,3,407.0,1862869,21.85,60806300000.0,5686.0,Boomers
6825,Cuba,2008,True,4,130.0,956092,13.6,60806300000.0,5686.0,Silent
6826,Cuba,2008,False,2,89.0,756363,11.77,60806300000.0,5686.0,Generation X
6827,Cuba,2008,True,5,37.0,319741,11.57,60806300000.0,5686.0,Silent
6828,Cuba,2008,False,1,51.0,824271,6.19,60806300000.0,5686.0,Millenials
6829,Cuba,2008,True,3,99.0,1855207,5.34,60806300000.0,5686.0,Boomers
6830,Cuba,2008,True,1,24.0,783884,3.06,60806300000.0,5686.0,Millenials
6831,Cuba,2008,True,2,18.0,735356,2.45,60806300000.0,5686.0,Generation X
6832,Cuba,2008,True,0,2.0,691240,0.29,60806300000.0,5686.0,Generation Z
6833,Cuba,2008,False,0,1.0,734932,0.14,60806300000.0,5686.0,Generation Z
6834,Cuba,2009,False,5,210.0,255440,82.21,62080000000.0,5797.0,Silent
6835,Cuba,2009,False,4,318.0,950445,33.46,62080000000.0,5797.0,Silent
6836,Cuba,2009,False,3,428.0,1884290,22.71,62080000000.0,5797.0,Boomers
6837,Cuba,2009,False,2,122.0,726718,16.79,62080000000.0,5797.0,Generation X
6838,Cuba,2009,True,5,44.0,329543,13.35,62080000000.0,5797.0,Silent
6839,Cuba,2009,True,4,131.0,982121,13.34,62080000000.0,5797.0,Silent
6840,Cuba,2009,False,1,62.0,822661,7.54,62080000000.0,5797.0,Millenials
6841,Cuba,2009,True,3,123.0,1877452,6.55,62080000000.0,5797.0,Boomers
6842,Cuba,2009,True,2,23.0,705886,3.26,62080000000.0,5797.0,Generation X
6843,Cuba,2009,True,1,12.0,779355,1.54,62080000000.0,5797.0,Millenials
6844,Cuba,2009,True,0,3.0,675592,0.44,62080000000.0,5797.0,Generation Z
6845,Cuba,2009,False,0,1.0,718727,0.14,62080000000.0,5797.0,Generation Z
6846,Cuba,2010,False,5,206.0,263320,78.23,64328000000.0,5997.0,Silent
6847,Cuba,2010,False,4,374.0,972763,38.45,64328000000.0,5997.0,Silent
6848,Cuba,2010,False,3,476.0,1899890,25.05,64328000000.0,5997.0,Generation X
6849,Cuba,2010,False,2,102.0,710089,14.36,64328000000.0,5997.0,Generation X
6850,Cuba,2010,True,4,142.0,1005594,14.12,64328000000.0,5997.0,Silent
6851,Cuba,2010,True,5,40.0,340480,11.75,64328000000.0,5997.0,Silent
6852,Cuba,2010,False,1,67.0,817305,8.2,64328000000.0,5997.0,Millenials
6853,Cuba,2010,True,3,105.0,1893737,5.54,64328000000.0,5997.0,Generation X
6854,Cuba,2010,True,2,17.0,688810,2.47,64328000000.0,5997.0,Generation X
6855,Cuba,2010,True,1,18.0,771457,2.33,64328000000.0,5997.0,Millenials
6856,Cuba,2010,True,0,7.0,660046,1.06,64328000000.0,5997.0,Generation Z
6857,Cuba,2010,False,0,4.0,702357,0.57,64328000000.0,5997.0,Generation Z
6858,Cuba,2011,False,5,236.0,273331,86.34,68990000000.0,6419.0,Silent
6859,Cuba,2011,False,4,345.0,987980,34.92,68990000000.0,6419.0,Boomers
6860,Cuba,2011,False,3,441.0,1909690,23.09,68990000000.0,6419.0,Generation X
6861,Cuba,2011,False,2,113.0,707701,15.97,68990000000.0,6419.0,Millenials
6862,Cuba,2011,True,5,50.0,352169,14.2,68990000000.0,6419.0,Silent
6863,Cuba,2011,True,4,123.0,1022839,12.03,68990000000.0,6419.0,Boomers
6864,Cuba,2011,False,1,75.0,808772,9.27,68990000000.0,6419.0,Millenials
6865,Cuba,2011,True,3,106.0,1903248,5.57,68990000000.0,6419.0,Generation X
6866,Cuba,2011,True,2,20.0,686162,2.91,68990000000.0,6419.0,Millenials
6867,Cuba,2011,True,1,13.0,761258,1.71,68990000000.0,6419.0,Millenials
6868,Cuba,2011,False,0,4.0,687609,0.58,68990000000.0,6419.0,Generation Z
6869,Cuba,2011,True,0,3.0,647275,0.46,68990000000.0,6419.0,Generation Z
6870,Cuba,2012,False,5,245.0,283396,86.45,73141000000.0,6791.0,Silent
6871,Cuba,2012,False,4,357.0,1000596,35.68,73141000000.0,6791.0,Boomers
6872,Cuba,2012,False,3,412.0,1913864,21.53,73141000000.0,6791.0,Generation X
6873,Cuba,2012,False,2,108.0,718645,15.03,73141000000.0,6791.0,Millenials
6874,Cuba,2012,True,5,52.0,364108,14.28,73141000000.0,6791.0,Silent
6875,Cuba,2012,True,4,107.0,1037368,10.31,73141000000.0,6791.0,Boomers
6876,Cuba,2012,False,1,71.0,795384,8.93,73141000000.0,6791.0,Millenials
6877,Cuba,2012,True,3,94.0,1906959,4.93,73141000000.0,6791.0,Generation X
6878,Cuba,2012,True,1,25.0,746677,3.35,73141000000.0,6791.0,Millenials
6879,Cuba,2012,True,2,16.0,696377,2.3,73141000000.0,6791.0,Millenials
6880,Cuba,2012,False,0,6.0,672968,0.89,73141000000.0,6791.0,Generation Z
6881,Cuba,2012,True,0,2.0,634193,0.32,73141000000.0,6791.0,Generation Z
6882,Cuba,2013,False,5,216.0,293384,73.62,77148000000.0,7148.0,Silent
6883,Cuba,2013,False,4,401.0,1014211,39.54,77148000000.0,7148.0,Boomers
6884,Cuba,2013,False,3,436.0,1911139,22.81,77148000000.0,7148.0,Generation X
6885,Cuba,2013,True,5,49.0,376280,13.02,77148000000.0,7148.0,Silent
6886,Cuba,2013,False,2,96.0,738010,13.01,77148000000.0,7148.0,Millenials
6887,Cuba,2013,True,4,111.0,1052791,10.54,77148000000.0,7148.0,Boomers
6888,Cuba,2013,False,1,47.0,778739,6.04,77148000000.0,7148.0,Millenials
6889,Cuba,2013,True,3,94.0,1903641,4.94,77148000000.0,7148.0,Generation X
6890,Cuba,2013,True,2,20.0,714544,2.8,77148000000.0,7148.0,Millenials
6891,Cuba,2013,True,1,20.0,729372,2.74,77148000000.0,7148.0,Millenials
6892,Cuba,2013,False,0,5.0,659106,0.76,77148000000.0,7148.0,Generation Z
6893,Cuba,2013,True,0,4.0,621473,0.64,77148000000.0,7148.0,Generation Z
6894,Cuba,2014,False,5,221.0,303110,72.91,80656100000.0,7459.0,Silent
6895,Cuba,2014,False,4,348.0,1034381,33.64,80656100000.0,7459.0,Boomers
6896,Cuba,2014,False,3,409.0,1899900,21.53,80656100000.0,7459.0,Generation X
6897,Cuba,2014,True,5,51.0,388520,13.13,80656100000.0,7459.0,Silent
6898,Cuba,2014,False,2,97.0,758006,12.8,80656100000.0,7459.0,Millenials
6899,Cuba,2014,True,4,116.0,1074729,10.79,80656100000.0,7459.0,Boomers
6900,Cuba,2014,False,1,62.0,761440,8.14,80656100000.0,7459.0,Millenials
6901,Cuba,2014,True,3,107.0,1891607,5.66,80656100000.0,7459.0,Generation X
6902,Cuba,2014,True,1,19.0,711945,2.67,80656100000.0,7459.0,Millenials
6903,Cuba,2014,True,2,12.0,732841,1.64,80656100000.0,7459.0,Millenials
6904,Cuba,2014,False,0,9.0,646878,1.39,80656100000.0,7459.0,Generation Z
6905,Cuba,2014,True,0,2.0,610054,0.33,80656100000.0,7459.0,Generation Z
6906,Cuba,2015,False,5,257.0,312547,82.23,87132800000.0,8044.0,Silent
6907,Cuba,2015,False,4,394.0,1064263,37.02,87132800000.0,8044.0,Boomers
6908,Cuba,2015,False,3,418.0,1879569,22.24,87132800000.0,8044.0,Generation X
6909,Cuba,2015,True,5,56.0,400826,13.97,87132800000.0,8044.0,Silent
6910,Cuba,2015,False,2,82.0,773518,10.6,87132800000.0,8044.0,Millenials
6911,Cuba,2015,True,4,104.0,1106391,9.4,87132800000.0,8044.0,Boomers
6912,Cuba,2015,False,1,56.0,745157,7.52,87132800000.0,8044.0,Millenials
6913,Cuba,2015,True,3,102.0,1870168,5.45,87132800000.0,8044.0,Generation X
6914,Cuba,2015,True,2,21.0,746139,2.81,87132800000.0,8044.0,Millenials
6915,Cuba,2015,True,1,17.0,696005,2.44,87132800000.0,8044.0,Millenials
6916,Cuba,2015,False,0,4.0,636828,0.63,87132800000.0,8044.0,Generation Z
6917,Cuba,2015,True,0,0.0,600657,0.0,87132800000.0,8044.0,Generation Z
6918,Cyprus,1999,False,4,1.0,63504,1.57,10614455232.0,12389.0,Silent
6919,Cyprus,1999,True,1,0.0,73855,0.0,10614455232.0,12389.0,Generation X
6920,Cyprus,1999,True,2,0.0,70201,0.0,10614455232.0,12389.0,Generation X
6921,Cyprus,1999,True,3,0.0,119889,0.0,10614455232.0,12389.0,Boomers
6922,Cyprus,1999,True,0,0.0,69281,0.0,10614455232.0,12389.0,Millenials
6923,Cyprus,1999,True,4,0.0,69881,0.0,10614455232.0,12389.0,Silent
6924,Cyprus,1999,True,5,0.0,22730,0.0,10614455232.0,12389.0,G.I. Generation
6925,Cyprus,1999,False,1,0.0,81348,0.0,10614455232.0,12389.0,Generation X
6926,Cyprus,1999,False,2,0.0,72963,0.0,10614455232.0,12389.0,Generation X
6927,Cyprus,1999,False,3,0.0,122486,0.0,10614455232.0,12389.0,Boomers
6928,Cyprus,1999,False,0,0.0,73496,0.0,10614455232.0,12389.0,Millenials
6929,Cyprus,1999,False,5,0.0,17099,0.0,10614455232.0,12389.0,G.I. Generation
6930,Cyprus,2000,False,2,5.0,73992,6.76,10183317625.0,11635.0,Generation X
6931,Cyprus,2000,False,3,2.0,125288,1.6,10183317625.0,11635.0,Boomers
6932,Cyprus,2000,True,1,0.0,75880,0.0,10183317625.0,11635.0,Generation X
6933,Cyprus,2000,True,2,0.0,71455,0.0,10183317625.0,11635.0,Generation X
6934,Cyprus,2000,True,3,0.0,122632,0.0,10183317625.0,11635.0,Boomers
6935,Cyprus,2000,True,0,0.0,69500,0.0,10183317625.0,11635.0,Millenials
6936,Cyprus,2000,True,4,0.0,72098,0.0,10183317625.0,11635.0,Silent
6937,Cyprus,2000,True,5,0.0,23228,0.0,10183317625.0,11635.0,G.I. Generation
6938,Cyprus,2000,False,1,0.0,84119,0.0,10183317625.0,11635.0,Generation X
6939,Cyprus,2000,False,0,0.0,73737,0.0,10183317625.0,11635.0,Millenials
6940,Cyprus,2000,False,4,0.0,66009,0.0,10183317625.0,11635.0,Silent
6941,Cyprus,2000,False,5,0.0,17291,0.0,10183317625.0,11635.0,G.I. Generation
6942,Cyprus,2004,False,4,2.0,60428,3.31,17422375000.0,25227.0,Silent
6943,Cyprus,2004,False,3,3.0,98485,3.05,17422375000.0,25227.0,Boomers
6944,Cyprus,2004,True,2,1.0,54147,1.85,17422375000.0,25227.0,Generation X
6945,Cyprus,2004,True,3,1.0,104038,0.96,17422375000.0,25227.0,Boomers
6946,Cyprus,2004,True,1,0.0,56410,0.0,17422375000.0,25227.0,Millenials
6947,Cyprus,2004,True,0,0.0,50624,0.0,17422375000.0,25227.0,Millenials
6948,Cyprus,2004,True,4,0.0,65412,0.0,17422375000.0,25227.0,Silent
6949,Cyprus,2004,True,5,0.0,22299,0.0,17422375000.0,25227.0,Silent
6950,Cyprus,2004,False,1,0.0,59250,0.0,17422375000.0,25227.0,Millenials
6951,Cyprus,2004,False,2,0.0,49934,0.0,17422375000.0,25227.0,Generation X
6952,Cyprus,2004,False,0,0.0,53202,0.0,17422375000.0,25227.0,Millenials
6953,Cyprus,2004,False,5,0.0,16387,0.0,17422375000.0,25227.0,Silent
6954,Cyprus,2005,False,4,4.0,62661,6.38,18703146375.0,26671.0,Silent
6955,Cyprus,2005,True,4,3.0,67452,4.45,18703146375.0,26671.0,Silent
6956,Cyprus,2005,False,3,4.0,99191,4.03,18703146375.0,26671.0,Boomers
6957,Cyprus,2005,False,2,2.0,51837,3.86,18703146375.0,26671.0,Generation X
6958,Cyprus,2005,False,1,2.0,60126,3.33,18703146375.0,26671.0,Millenials
6959,Cyprus,2005,True,1,1.0,57341,1.74,18703146375.0,26671.0,Millenials
6960,Cyprus,2005,True,3,1.0,105435,0.95,18703146375.0,26671.0,Boomers
6961,Cyprus,2005,True,2,0.0,55734,0.0,18703146375.0,26671.0,Generation X
6962,Cyprus,2005,True,0,0.0,49682,0.0,18703146375.0,26671.0,Millenials
6963,Cyprus,2005,True,5,0.0,22842,0.0,18703146375.0,26671.0,Silent
6964,Cyprus,2005,False,0,0.0,52329,0.0,18703146375.0,26671.0,Millenials
6965,Cyprus,2005,False,5,0.0,16633,0.0,18703146375.0,26671.0,Silent
6966,Cyprus,2006,False,4,5.0,64866,7.71,20403713461.0,28600.0,Silent
6967,Cyprus,2006,False,2,4.0,53856,7.43,20403713461.0,28600.0,Generation X
6968,Cyprus,2006,True,4,3.0,69357,4.33,20403713461.0,28600.0,Silent
6969,Cyprus,2006,True,3,3.0,107098,2.8,20403713461.0,28600.0,Boomers
6970,Cyprus,2006,False,3,2.0,100123,2.0,20403713461.0,28600.0,Boomers
6971,Cyprus,2006,True,2,1.0,57514,1.74,20403713461.0,28600.0,Generation X
6972,Cyprus,2006,False,1,1.0,61353,1.63,20403713461.0,28600.0,Millenials
6973,Cyprus,2006,True,1,0.0,58243,0.0,20403713461.0,28600.0,Millenials
6974,Cyprus,2006,True,0,0.0,48947,0.0,20403713461.0,28600.0,Millenials
6975,Cyprus,2006,True,5,0.0,23595,0.0,20403713461.0,28600.0,Silent
6976,Cyprus,2006,False,0,0.0,51269,0.0,20403713461.0,28600.0,Millenials
6977,Cyprus,2006,False,5,0.0,17205,0.0,20403713461.0,28600.0,Silent
6978,Cyprus,2007,False,5,2.0,17897,11.18,24077470572.0,33048.0,Silent
6979,Cyprus,2007,False,2,4.0,55768,7.17,24077470572.0,33048.0,Generation X
6980,Cyprus,2007,False,1,3.0,63227,4.74,24077470572.0,33048.0,Millenials
6981,Cyprus,2007,False,4,3.0,67267,4.46,24077470572.0,33048.0,Silent
6982,Cyprus,2007,True,2,2.0,59428,3.37,24077470572.0,33048.0,Generation X
6983,Cyprus,2007,False,3,3.0,101951,2.94,24077470572.0,33048.0,Boomers
6984,Cyprus,2007,True,4,1.0,71415,1.4,24077470572.0,33048.0,Silent
6985,Cyprus,2007,True,3,1.0,109618,0.91,24077470572.0,33048.0,Boomers
6986,Cyprus,2007,True,1,0.0,60276,0.0,24077470572.0,33048.0,Millenials
6987,Cyprus,2007,True,0,0.0,47379,0.0,24077470572.0,33048.0,Generation Z
6988,Cyprus,2007,True,5,0.0,24362,0.0,24077470572.0,33048.0,Silent
6989,Cyprus,2007,False,0,0.0,49978,0.0,24077470572.0,33048.0,Generation Z
6990,Cyprus,2008,False,3,16.0,104052,15.38,27839460964.0,37267.0,Boomers
6991,Cyprus,2008,False,2,7.0,58499,11.97,27839460964.0,37267.0,Generation X
6992,Cyprus,2008,False,5,2.0,18436,10.85,27839460964.0,37267.0,Silent
6993,Cyprus,2008,True,2,3.0,62348,4.81,27839460964.0,37267.0,Generation X
6994,Cyprus,2008,False,1,3.0,64765,4.63,27839460964.0,37267.0,Millenials
6995,Cyprus,2008,True,3,5.0,112837,4.43,27839460964.0,37267.0,Boomers
